"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.05342121061E+008, -7.15754745068E-003, -6.82535840360E-004
+1.05592221111E+008, -7.49199379789E-003, -6.38625120423E-004
+1.05842321161E+008, -7.88478284207E-003, -5.79528547783E-004
+1.06092421211E+008, -8.32870053304E-003, -6.35649665276E-004
+1.06342521261E+008, -8.82814460293E-003, -6.74983852017E-004
+1.06592621311E+008, -9.29252805453E-003, -5.67475695689E-004
+1.06842721361E+008, -9.66247739614E-003, -5.75377736983E-004
+1.07092821411E+008, -1.01728397888E-002, -2.64676929416E-004
+1.07342921461E+008, -1.05312543926E-002, -2.97760639037E-004
+1.07593021511E+008, -1.09876632861E-002, -1.91731051342E-004
+1.07843121561E+008, -1.12882802796E-002, -1.54381515051E-004
+1.08093221611E+008, -1.17311155083E-002, +2.02326219673E-005
+1.08343321661E+008, -1.21018077103E-002, +1.50249847217E-004
+1.08593421711E+008, -1.26195957669E-002, +3.50193826700E-004
+1.08843521761E+008, -1.29529979458E-002, +3.21070550665E-004
+1.09093621811E+008, -1.33774420041E-002, +6.36121370454E-004
+1.09343721861E+008, -1.37440014546E-002, +7.92735806557E-004
+1.09593821911E+008, -1.40276127615E-002, +9.13200320641E-004
+1.09843921961E+008, -1.45623920099E-002, +1.09299395676E-003
+1.10094022011E+008, -1.48426341426E-002, +1.28139962518E-003
+1.10344122061E+008, -1.52424463091E-002, +1.52066469663E-003
+1.10594222111E+008, -1.55350242751E-002, +1.60089213721E-003
+1.10844322161E+008, -1.59852644170E-002, +1.91682557948E-003
+1.11094422211E+008, -1.62520875966E-002, +2.16248717724E-003
+1.11344522261E+008, -1.66623289985E-002, +2.27866582903E-003
+1.11594622311E+008, -1.70982044712E-002, +2.50734826658E-003
+1.11844722361E+008, -1.73706849470E-002, +2.63486101576E-003
+1.12094822411E+008, -1.76374806469E-002, +2.99523678659E-003
+1.12344922461E+008, -1.80552091300E-002, +3.20735663274E-003
+1.12595022511E+008, -1.84134648617E-002, +3.45221858356E-003
+1.12845122561E+008, -1.87444554312E-002, +3.69292617285E-003
+1.13095222611E+008, -1.90877169617E-002, +3.94270600859E-003
+1.13345322661E+008, -1.92541457821E-002, +4.17574714622E-003
+1.13595422711E+008, -1.95032553711E-002, +4.43059715988E-003
+1.13845522761E+008, -1.98585818280E-002, +4.67771423437E-003
+1.14095622811E+008, -2.01128886201E-002, +4.97713801872E-003
+1.14345722861E+008, -2.03929091789E-002, +5.17347418701E-003
+1.14595822911E+008, -2.06782575377E-002, +5.41809876687E-003
+1.14845922961E+008, -2.09092211322E-002, +5.81916411233E-003
+1.15096023012E+008, -2.12358240768E-002, +6.03125229834E-003
+1.15346123062E+008, -2.14926737231E-002, +6.23519054936E-003
+1.15596223112E+008, -2.17298212487E-002, +6.54213460956E-003
+1.15846323162E+008, -2.20857632636E-002, +6.78846001651E-003
+1.16096423212E+008, -2.24117154145E-002, +6.97918554401E-003
+1.16346523262E+008, -2.26443887522E-002, +7.32053698850E-003
+1.16596623312E+008, -2.29953694489E-002, +7.56054536373E-003
+1.16846723362E+008, -2.33102393805E-002, +7.84554784260E-003
+1.17096823412E+008, -2.35217260761E-002, +8.16796115339E-003
+1.17346923462E+008, -2.38781103960E-002, +8.40352757913E-003
+1.17597023512E+008, -2.42984510314E-002, +8.86000075776E-003
+1.17847123562E+008, -2.45484802578E-002, +8.97496839428E-003
+1.18097223612E+008, -2.49012306475E-002, +9.35810708008E-003
+1.18347323662E+008, -2.52677189749E-002, +9.78836578393E-003
+1.18597423712E+008, -2.54457237310E-002, +1.01224898927E-002
+1.18847523762E+008, -2.58814052586E-002, +1.04883396312E-002
+1.19097623812E+008, -2.61506642766E-002, +1.09414737826E-002
+1.19347723862E+008, -2.64270644884E-002, +1.12211771151E-002
+1.19597823912E+008, -2.68649197604E-002, +1.16591670447E-002
+1.19847923962E+008, -2.72076476155E-002, +1.20972275873E-002
+1.20098024012E+008, -2.75821793076E-002, +1.25955508807E-002
+1.20348124062E+008, -2.79269977369E-002, +1.30523438605E-002
+1.20598224112E+008, -2.82190357988E-002, +1.35678290077E-002
+1.20848324162E+008, -2.85721774990E-002, +1.40948043262E-002
+1.21098424212E+008, -2.89000376223E-002, +1.47340708535E-002
+1.21348524262E+008, -2.91734152791E-002, +1.51787704256E-002
+1.21598624312E+008, -2.94612396515E-002, +1.58105657629E-002
+1.21848724362E+008, -2.96955399727E-002, +1.64599843525E-002
+1.22098824412E+008, -2.98961930331E-002, +1.70767111875E-002
+1.22348924462E+008, -3.01289272026E-002, +1.77716823487E-002
+1.22599024512E+008, -3.03904102635E-002, +1.84345240302E-002
+1.22849124562E+008, -3.05884881027E-002, +1.90575187630E-002
+1.23099224612E+008, -3.07473748591E-002, +1.97835705055E-002
+1.23349324662E+008, -3.08300118705E-002, +2.05207320223E-002
+1.23599424712E+008, -3.10340259886E-002, +2.13038865284E-002
+1.23849524762E+008, -3.10851531796E-002, +2.20061183870E-002
+1.24099624812E+008, -3.11378685120E-002, +2.26798602057E-002
+1.24349724862E+008, -3.11395520218E-002, +2.34328425541E-002
+1.24599824912E+008, -3.10380614058E-002, +2.42209887155E-002
+1.24849924962E+008, -3.09948816921E-002, +2.49877615637E-002
+1.25100025013E+008, -3.08583160315E-002, +2.56642167807E-002
+1.25350125063E+008, -3.08304196827E-002, +2.62316891488E-002
+1.25600225113E+008, -3.07328395133E-002, +2.70284591879E-002
+1.25850325163E+008, -3.06405964993E-002, +2.77349926367E-002
+1.26100425213E+008, -3.04140606417E-002, +2.84062264861E-002
+1.26350525263E+008, -3.02793962564E-002, +2.90189523158E-002
+1.26600625313E+008, -3.01646685316E-002, +2.96774524739E-002
+1.26850725363E+008, -3.00486428470E-002, +3.02838944924E-002
+1.27100825413E+008, -2.98844630609E-002, +3.10005410346E-002
+1.27350925463E+008, -2.97389201656E-002, +3.15546384953E-002
+1.27601025513E+008, -2.95347135705E-002, +3.23697239024E-002
+1.27851125563E+008, -2.93328470736E-002, +3.29234999027E-002
+1.28101225613E+008, -2.91429766411E-002, +3.36280892757E-002
+1.28351325663E+008, -2.87718699334E-002, +3.42575701338E-002
+1.28601425713E+008, -2.85884886890E-002, +3.48868663970E-002
+1.28851525763E+008, -2.83554772292E-002, +3.54324525859E-002
+1.29101625813E+008, -2.80227179153E-002, +3.61216225251E-002
+1.29351725863E+008, -2.77903939037E-002, +3.67208211091E-002
+1.29601825913E+008, -2.74208015194E-002, +3.72657214172E-002
+1.29851925963E+008, -2.71443116957E-002, +3.78870591839E-002
+1.30102026013E+008, -2.69022164357E-002, +3.83703324663E-002
+1.30352126063E+008, -2.65654666012E-002, +3.89528005503E-002
+1.30602226113E+008, -2.61919845039E-002, +3.94838390631E-002
+1.30852326163E+008, -2.59200861021E-002, +4.00378858911E-002
+1.31102426213E+008, -2.55305188778E-002, +4.06238725431E-002
+1.31352526263E+008, -2.53451707637E-002, +4.11768004948E-002
+1.31602626313E+008, -2.48555441238E-002, +4.17619939896E-002
+1.31852726363E+008, -2.45868911329E-002, +4.22543330407E-002
+1.32102826413E+008, -2.42828670185E-002, +4.28670970974E-002
+1.32352926463E+008, -2.38433997770E-002, +4.34011248475E-002
+1.32603026513E+008, -2.35623823895E-002, +4.39313574439E-002
+1.32853126563E+008, -2.31745994133E-002, +4.45155549340E-002
+1.33103226613E+008, -2.27859418715E-002, +4.50986738226E-002
+1.33353326663E+008, -2.25467159802E-002, +4.56441600612E-002
+1.33603426713E+008, -2.19217184226E-002, +4.60848849263E-002
+1.33853526763E+008, -2.16581423304E-002, +4.66432967064E-002
+1.34103626813E+008, -2.12142198484E-002, +4.71390938127E-002
+1.34353726863E+008, -2.08440509577E-002, +4.76815371999E-002
+1.34603826913E+008, -2.03225475243E-002, +4.82807179239E-002
+1.34853926963E+008, -1.98927154322E-002, +4.87954210671E-002
+1.35104027014E+008, -1.94946962155E-002, +4.92870766796E-002
+1.35354127064E+008, -1.90915422575E-002, +4.97563172418E-002
+1.35604227114E+008, -1.86668966880E-002, +5.03482010460E-002
+1.35854327164E+008, -1.81660663338E-002, +5.08242857628E-002
+1.36104427214E+008, -1.76240380703E-002, +5.13600713450E-002
+1.36354527264E+008, -1.71064381701E-002, +5.19109255553E-002
+1.36604627314E+008, -1.65432885536E-002, +5.23341717881E-002
+1.36854727364E+008, -1.61323606046E-002, +5.28796108132E-002
+1.37104827414E+008, -1.55382620419E-002, +5.34127208656E-002
+1.37354927464E+008, -1.48965322421E-002, +5.38933606456E-002
+1.37605027514E+008, -1.44831894038E-002, +5.42773854103E-002
+1.37855127564E+008, -1.39683886847E-002, +5.47781234714E-002
+1.38105227614E+008, -1.33452174884E-002, +5.51938785533E-002
+1.38355327664E+008, -1.27462606786E-002, +5.56835717754E-002
+1.38605427714E+008, -1.21443977883E-002, +5.60843064434E-002
+1.38855527764E+008, -1.16551225228E-002, +5.65801664903E-002
+1.39105627814E+008, -1.09714121290E-002, +5.70365565891E-002
+1.39355727864E+008, -1.03851405283E-002, +5.74223787813E-002
+1.39605827914E+008, -9.81568288011E-003, +5.77985332898E-002
+1.39855927964E+008, -9.15596758467E-003, +5.82567267275E-002
+1.40106028014E+008, -8.58952474653E-003, +5.86486395418E-002
+1.40356128064E+008, -7.86689049443E-003, +5.90372043378E-002
+1.40606228114E+008, -7.21958445275E-003, +5.95008352303E-002
+1.40856328164E+008, -6.62231704256E-003, +5.98267197721E-002
+1.41106428214E+008, -5.93481416720E-003, +6.02252895079E-002
+1.41356528264E+008, -5.30584617831E-003, +6.05453723961E-002
+1.41606628314E+008, -4.60359300589E-003, +6.08905332509E-002
+1.41856728364E+008, -3.89694599640E-003, +6.12402671242E-002
+1.42106828414E+008, -3.23635909414E-003, +6.16214082396E-002
+1.42356928464E+008, -2.57007884072E-003, +6.19689132286E-002
+1.42607028514E+008, -1.80197348222E-003, +6.23589577146E-002
+1.42857128564E+008, -1.03080584395E-003, +6.26379917611E-002
+1.43107228614E+008, -3.53333222109E-004, +6.30114065318E-002
+1.43357328664E+008, +3.95525341921E-004, +6.31862115679E-002
+1.43607428714E+008, +1.12455920633E-003, +6.36551923704E-002
+1.43857528764E+008, +1.87666849270E-003, +6.38799584228E-002
+1.44107628814E+008, +2.64951990988E-003, +6.41153152868E-002
+1.44357728864E+008, +3.36610767199E-003, +6.43478386857E-002
+1.44607828914E+008, +4.11668684752E-003, +6.47803755386E-002
+1.44857928964E+008, +4.92715090077E-003, +6.49267539840E-002
+1.45108029015E+008, +5.71001135592E-003, +6.51232446858E-002
+1.45358129065E+008, +6.41352647249E-003, +6.53798123525E-002
+1.45608229115E+008, +7.34267514665E-003, +6.54106829548E-002
+1.45858329165E+008, +8.07287400477E-003, +6.57599620573E-002
+1.46108429215E+008, +8.80980630606E-003, +6.59901037287E-002
+1.46358529265E+008, +9.67056122565E-003, +6.61419862458E-002
+1.46608629315E+008, +1.04720752912E-002, +6.65256942379E-002
+1.46858729365E+008, +1.14555099396E-002, +6.65143078839E-002
+1.47108829415E+008, +1.21833984583E-002, +6.66508934913E-002
+1.47358929465E+008, +1.31457033062E-002, +6.67073502531E-002
+1.47609029515E+008, +1.38183776012E-002, +6.66833147841E-002
+1.47859129565E+008, +1.45785001410E-002, +6.69109169819E-002
+1.48109229615E+008, +1.55345616378E-002, +6.71018676611E-002
+1.48359329665E+008, +1.62668732529E-002, +6.70757335964E-002
+1.48609429715E+008, +1.71947371363E-002, +6.71006033350E-002
+1.48859529765E+008, +1.79571809033E-002, +6.72848315739E-002
+1.49109629815E+008, +1.87136548245E-002, +6.72923945889E-002
+1.49359729865E+008, +1.96483877956E-002, +6.72390866715E-002
+1.49609829915E+008, +2.04139759198E-002, +6.72253091993E-002
+1.49859929965E+008, +2.11807255161E-002, +6.73320506942E-002
+1.50110030015E+008, +2.21187417537E-002, +6.74264585844E-002
+1.50360130065E+008, +2.28775657826E-002, +6.73344881342E-002
+1.50610230115E+008, +2.37681726113E-002, +6.73574398811E-002
+1.50860330165E+008, +2.44724234789E-002, +6.73676407166E-002
+1.51110430215E+008, +2.53918565139E-002, +6.73268742882E-002
+1.51360530265E+008, +2.61586827908E-002, +6.72733119780E-002
+1.51610630315E+008, +2.70755508662E-002, +6.72895670844E-002
+1.51860730365E+008, +2.78830420185E-002, +6.72727233935E-002
+1.52110830415E+008, +2.87605154405E-002, +6.72788320701E-002
+1.52360930465E+008, +2.94953090520E-002, +6.72394854119E-002
+1.52611030515E+008, +3.04238549687E-002, +6.72083017037E-002
+1.52861130565E+008, +3.12609998322E-002, +6.70303764539E-002
+1.53111230615E+008, +3.22183560572E-002, +6.70860121561E-002
+1.53361330665E+008, +3.29567481108E-002, +6.69832124564E-002
+1.53611430715E+008, +3.39273993822E-002, +6.68258618094E-002
+1.53861530765E+008, +3.47359657555E-002, +6.67409462766E-002
+1.54111630815E+008, +3.57117531556E-002, +6.66253681081E-002
+1.54361730865E+008, +3.65812290007E-002, +6.65369440029E-002
+1.54611830915E+008, +3.74016062176E-002, +6.63925300020E-002
+1.54861930965E+008, +3.82905883892E-002, +6.63257589952E-002
+1.55112031016E+008, +3.92187301703E-002, +6.61041140858E-002
+1.55362131066E+008, +4.00792417168E-002, +6.58977137178E-002
+1.55612231116E+008, +4.09323034092E-002, +6.58161046638E-002
+1.55862331166E+008, +4.18533397988E-002, +6.56984876565E-002
+1.56112431216E+008, +4.28269500722E-002, +6.53382122896E-002
+1.56362531266E+008, +4.36210281346E-002, +6.52132477635E-002
+1.56612631316E+008, +4.46001819210E-002, +6.49461136691E-002
+1.56862731366E+008, +4.54829255015E-002, +6.47077419421E-002
+1.57112831416E+008, +4.64284117994E-002, +6.44693797569E-002
+1.57362931466E+008, +4.73459208552E-002, +6.42161511013E-002
+1.57613031516E+008, +4.82906709550E-002, +6.39129646702E-002
+1.57863131566E+008, +4.91775639770E-002, +6.37269071608E-002
+1.58113231616E+008, +5.01191139785E-002, +6.34283287221E-002
+1.58363331666E+008, +5.10843036825E-002, +6.30517420258E-002
+1.58613431716E+008, +5.19602647775E-002, +6.26666162011E-002
+1.58863531766E+008, +5.28683480082E-002, +6.23762089141E-002
+1.59113631816E+008, +5.37414176377E-002, +6.18782462892E-002
+1.59363731866E+008, +5.46919695134E-002, +6.15658605783E-002
+1.59613831916E+008, +5.56130134460E-002, +6.12409513305E-002
+1.59863931966E+008, +5.65798140328E-002, +6.08304893539E-002
+1.60114032016E+008, +5.73853716907E-002, +6.03896241667E-002
+1.60364132066E+008, +5.83595359763E-002, +5.99671304087E-002
+1.60614232116E+008, +5.91943211302E-002, +5.95864051340E-002
+1.60864332166E+008, +6.02354351556E-002, +5.90543447631E-002
+1.61114432216E+008, +6.10832050012E-002, +5.85666013464E-002
+1.61364532266E+008, +6.19487493533E-002, +5.81937930787E-002
+1.61614632316E+008, +6.28563827496E-002, +5.76141293237E-002
+1.61864732366E+008, +6.37691975327E-002, +5.71405601921E-002
+1.62114832416E+008, +6.45269452305E-002, +5.65978484431E-002
+1.62364932466E+008, +6.55015183390E-002, +5.60425444770E-002
+1.62615032516E+008, +6.64371746768E-002, +5.55821301201E-002
+1.62865132566E+008, +6.73276044296E-002, +5.50768431645E-002
+1.63115232616E+008, +6.82194774440E-002, +5.44118515905E-002
+1.63365332666E+008, +6.91354596199E-002, +5.38878299788E-002
+1.63615432716E+008, +6.99389973595E-002, +5.31743129394E-002
+1.63865532766E+008, +7.08789841944E-002, +5.26525655768E-002
+1.64115632816E+008, +7.17598920980E-002, +5.19543007723E-002
+1.64365732866E+008, +7.26176232827E-002, +5.13379842316E-002
+1.64615832916E+008, +7.34486027890E-002, +5.07260888388E-002
+1.64865932966E+008, +7.42765557386E-002, +4.99867548473E-002
+1.65116033017E+008, +7.51396358797E-002, +4.92867534638E-002
+1.65366133067E+008, +7.59382054690E-002, +4.86047505733E-002
+1.65616233117E+008, +7.68294724722E-002, +4.78401321795E-002
+1.65866333167E+008, +7.75979142422E-002, +4.72294545793E-002
+1.66116433217E+008, +7.84010336514E-002, +4.63536449566E-002
+1.66366533267E+008, +7.92238343656E-002, +4.56833304417E-002
+1.66616633317E+008, +8.00330047241E-002, +4.49231720466E-002
+1.66866733367E+008, +8.08280044499E-002, +4.39900971368E-002
+1.67116833417E+008, +8.15146844969E-002, +4.33212959671E-002
+1.67366933467E+008, +8.23118603722E-002, +4.24988473832E-002
+1.67617033517E+008, +8.31119686138E-002, +4.16817091009E-002
+1.67867133567E+008, +8.39527035381E-002, +4.07548265920E-002
+1.68117233617E+008, +8.46211462738E-002, +3.99221172773E-002
+1.68367333667E+008, +8.53699907663E-002, +3.91546187669E-002
+1.68617433717E+008, +8.61373429550E-002, +3.83363662164E-002
+1.68867533767E+008, +8.68007522051E-002, +3.73268483003E-002
+1.69117633817E+008, +8.74777896824E-002, +3.65208982142E-002
+1.69367733867E+008, +8.81349461484E-002, +3.56008027608E-002
+1.69617833917E+008, +8.88303995157E-002, +3.47352020636E-002
+1.69867933967E+008, +8.95722393142E-002, +3.38011656131E-002
+1.70118034017E+008, +9.01986774183E-002, +3.28278234396E-002
+1.70368134067E+008, +9.08549088865E-002, +3.18575467325E-002
+1.70618234117E+008, +9.15188187565E-002, +3.09482371725E-002
+1.70868334167E+008, +9.22017217953E-002, +3.00391900781E-002
+1.71118434217E+008, +9.28131938423E-002, +2.90700629693E-002
+1.71368534267E+008, +9.33842435857E-002, +2.80126606679E-002
+1.71618634317E+008, +9.39603554559E-002, +2.71328968360E-002
+1.71868734367E+008, +9.45318486855E-002, +2.61258239957E-002
+1.72118834417E+008, +9.52494977456E-002, +2.50255461894E-002
+1.72368934467E+008, +9.57055465922E-002, +2.40318479815E-002
+1.72619034517E+008, +9.64647204989E-002, +2.30949911235E-002
+1.72869134567E+008, +9.68553777998E-002, +2.19943817883E-002
+1.73119234617E+008, +9.74525693923E-002, +2.09892048782E-002
+1.73369334667E+008, +9.79892237810E-002, +1.98455421488E-002
+1.73619434717E+008, +9.84495406854E-002, +1.88286301771E-002
+1.73869534767E+008, +9.90398771040E-002, +1.76652531753E-002
+1.74119634817E+008, +9.94522322510E-002, +1.67600106878E-002
+1.74369734867E+008, +9.99387898222E-002, +1.56483731946E-002
+1.74619834917E+008, +1.00433583435E-001, +1.45841831515E-002
+1.74869934967E+008, +1.00914259087E-001, +1.34073465884E-002
+1.75120035018E+008, +1.01332215934E-001, +1.23415800383E-002
+1.75370135068E+008, +1.01669341153E-001, +1.12471226398E-002
+1.75620235118E+008, +1.02154787562E-001, +1.01814965934E-002
+1.75870335168E+008, +1.02513589634E-001, +9.09996556940E-003
+1.76120435218E+008, +1.02976742711E-001, +7.91503740686E-003
+1.76370535268E+008, +1.03417664955E-001, +6.74149790730E-003
+1.76620635318E+008, +1.03740642866E-001, +5.59458183413E-003
+1.76870735368E+008, +1.04147744920E-001, +4.47461178222E-003
+1.77120835418E+008, +1.04577554172E-001, +3.28590599261E-003
+1.77370935468E+008, +1.04728818301E-001, +2.12757580626E-003
+1.77621035518E+008, +1.05185546791E-001, +1.04084562870E-003
+1.77871135568E+008, +1.05516325629E-001, -1.94940175316E-004
+1.78121235618E+008, +1.05767627115E-001, -1.25312627913E-003
+1.78371335668E+008, +1.06107184370E-001, -2.51659025402E-003
+1.78621435718E+008, +1.06442591694E-001, -3.65349646975E-003
+1.78871535768E+008, +1.06676468383E-001, -4.93034520089E-003
+1.79121635818E+008, +1.06988975318E-001, -5.95658685022E-003
+1.79371735868E+008, +1.07238232939E-001, -7.24425172218E-003
+1.79621835918E+008, +1.07563897716E-001, -8.51472906876E-003
+1.79871935968E+008, +1.07768668407E-001, -9.67528913796E-003
+1.80122036018E+008, +1.08045904574E-001, -1.09612539209E-002
+1.80372136068E+008, +1.08185267153E-001, -1.21180759664E-002
+1.80622236118E+008, +1.08459805075E-001, -1.34922792304E-002
+1.80872336168E+008, +1.08705432155E-001, -1.47471702642E-002
+1.81122436218E+008, +1.08720391973E-001, -1.60810155462E-002
+1.81372536268E+008, +1.09059296229E-001, -1.73638453413E-002
+1.81622636318E+008, +1.09255500739E-001, -1.84076240849E-002
+1.81872736368E+008, +1.09434779123E-001, -1.99686830693E-002
+1.82122836418E+008, +1.09518082430E-001, -2.11939390424E-002
+1.82372936468E+008, +1.09776479547E-001, -2.24428275531E-002
+1.82623036518E+008, +1.09723642593E-001, -2.39196170764E-002
+1.82873136568E+008, +1.09887892274E-001, -2.51559881471E-002
+1.83123236618E+008, +1.09976658374E-001, -2.64984919970E-002
+1.83373336668E+008, +1.10019613997E-001, -2.78251691408E-002
+1.83623436718E+008, +1.10096404252E-001, -2.91673701931E-002
+1.83873536768E+008, +1.10056965219E-001, -3.06025925641E-002
+1.84123636818E+008, +1.10055351072E-001, -3.19022920992E-002
+1.84373736868E+008, +1.10012631852E-001, -3.32786949296E-002
+1.84623836918E+008, +1.09938063655E-001, -3.47082375798E-002
+1.84873936968E+008, +1.09976710121E-001, -3.60919544393E-002
+1.85124037019E+008, +1.10025348400E-001, -3.73440437825E-002
+1.85374137069E+008, +1.09852448130E-001, -3.88273314576E-002
+1.85624237119E+008, +1.09717184084E-001, -4.01327175816E-002
+1.85874337169E+008, +1.09668524778E-001, -4.16413388692E-002
+1.86124437219E+008, +1.09570843967E-001, -4.29618686402E-002
+1.86374537269E+008, +1.09420565523E-001, -4.44092337746E-002
+1.86624637319E+008, +1.09361156233E-001, -4.58302694511E-002
+1.86874737369E+008, +1.09090822910E-001, -4.71456386864E-002
+1.87124837419E+008, +1.08941564767E-001, -4.87375344679E-002
+1.87374937469E+008, +1.08577298828E-001, -5.00509702406E-002
+1.87625037519E+008, +1.08422039312E-001, -5.14483453646E-002
+1.87875137569E+008, +1.08121831010E-001, -5.28392488202E-002
+1.88125237619E+008, +1.07916575172E-001, -5.41909567695E-002
+1.88375337669E+008, +1.07643057876E-001, -5.57166858427E-002
+1.88625437719E+008, +1.07305613929E-001, -5.70663977122E-002
+1.88875537769E+008, +1.06923380352E-001, -5.85305245939E-002
+1.89125637819E+008, +1.06543254796E-001, -5.99606411572E-002
+1.89375737869E+008, +1.06262212930E-001, -6.13557953235E-002
+1.89625837919E+008, +1.05830862935E-001, -6.26551811998E-002
+1.89875937969E+008, +1.05549718195E-001, -6.42261830107E-002
+1.90126038019E+008, +1.05140705638E-001, -6.56595412721E-002
+1.90376138069E+008, +1.04746303287E-001, -6.69471266569E-002
+1.90626238119E+008, +1.04296498933E-001, -6.83767701581E-002
+1.90876338169E+008, +1.03721390497E-001, -6.98958498735E-002
+1.91126438219E+008, +1.03372492304E-001, -7.11687958126E-002
+1.91376538269E+008, +1.02853744356E-001, -7.26825511309E-002
+1.91626638319E+008, +1.02350152598E-001, -7.41650419371E-002
+1.91876738369E+008, +1.01876810123E-001, -7.55403956692E-002
+1.92126838419E+008, +1.01342750351E-001, -7.68427813430E-002
+1.92376938469E+008, +1.00718751620E-001, -7.84158999693E-002
+1.92627038519E+008, +1.00215090608E-001, -7.98624397076E-002
+1.92877138569E+008, +9.96097563631E-002, -8.12552773107E-002
+1.93127238619E+008, +9.90080233959E-002, -8.26742238408E-002
+1.93377338669E+008, +9.87750143841E-002, -8.43023395673E-002
+1.93627438719E+008, +9.79317821770E-002, -8.55306601040E-002
+1.93877538769E+008, +9.71537266807E-002, -8.70239481178E-002
+1.94127638819E+008, +9.65303870098E-002, -8.85130794394E-002
+1.94377738869E+008, +9.56665976121E-002, -8.97445142053E-002
+1.94627838919E+008, +9.47783583666E-002, -9.11451560781E-002
+1.94877938969E+008, +9.41680401503E-002, -9.25830133165E-002
+1.95128039020E+008, +9.33418142765E-002, -9.42268343851E-002
+1.95378139070E+008, +9.25515305433E-002, -9.54678068171E-002
+1.95628239120E+008, +9.17139887217E-002, -9.68530308506E-002
+1.95878339170E+008, +9.09636741031E-002, -9.82410795127E-002
+1.96128439220E+008, +9.01677075063E-002, -9.95349078084E-002
+1.96378539270E+008, +8.90819803284E-002, -1.01106696487E-001
+1.96628639320E+008, +8.81319050018E-002, -1.02452287169E-001
+1.96878739370E+008, +8.74150575582E-002, -1.03739728725E-001
+1.97128839420E+008, +8.64208924952E-002, -1.05146068230E-001
+1.97378939470E+008, +8.54546083491E-002, -1.06347968318E-001
+1.97629039520E+008, +8.45107322102E-002, -1.07787727181E-001
+1.97879139570E+008, +8.32653275584E-002, -1.09211109977E-001
+1.98129239620E+008, +8.25824356925E-002, -1.10522953449E-001
+1.98379339670E+008, +8.17940105669E-002, -1.11705883510E-001
+1.98629439720E+008, +8.05513793111E-002, -1.13250674271E-001
+1.98879539770E+008, +7.94859174445E-002, -1.14282521371E-001
+1.99129639820E+008, +7.83702553920E-002, -1.15859996352E-001
+1.99379739870E+008, +7.73777986536E-002, -1.17187638061E-001
+1.99629839920E+008, +7.62672745868E-002, -1.18589811110E-001
+1.99879939970E+008, +7.51613981046E-002, -1.19726874371E-001
+2.00130040020E+008, +7.39417087771E-002, -1.21101479981E-001
+2.00380140070E+008, +7.26768410036E-002, -1.22438473820E-001
+2.00630240120E+008, +7.15262947601E-002, -1.23764177512E-001
+2.00880340170E+008, +7.04274951023E-002, -1.25013576795E-001
+2.01130440220E+008, +6.91795233747E-002, -1.26494691056E-001
+2.01380540270E+008, +6.77838803158E-002, -1.27677141274E-001
+2.01630640320E+008, +6.65354868400E-002, -1.28987284836E-001
+2.01880740370E+008, +6.50835132010E-002, -1.30304436599E-001
+2.02130840420E+008, +6.37884965051E-002, -1.31658440830E-001
+2.02380940470E+008, +6.23697279159E-002, -1.32885295948E-001
+2.02631040520E+008, +6.09762103426E-002, -1.34038196283E-001
+2.02881140570E+008, +5.94610757295E-002, -1.35316115417E-001
+2.03131240620E+008, +5.80169314632E-002, -1.36521305729E-001
+2.03381340670E+008, +5.64709528102E-002, -1.37872609125E-001
+2.03631440720E+008, +5.50058941668E-002, -1.38817090107E-001
+2.03881540770E+008, +5.33655201114E-002, -1.40052889241E-001
+2.04131640820E+008, +5.19225169903E-002, -1.41271529493E-001
+2.04381740870E+008, +5.02476867876E-002, -1.42409263055E-001
+2.04631840920E+008, +4.86387507945E-002, -1.43461510029E-001
+2.04881940970E+008, +4.68701085615E-002, -1.44566592488E-001
+2.05132041021E+008, +4.53208070429E-002, -1.45594276650E-001
+2.05382141071E+008, +4.35071504658E-002, -1.46597007032E-001
+2.05632241121E+008, +4.17630941771E-002, -1.47487681744E-001
+2.05882341171E+008, +3.99482127870E-002, -1.48528161967E-001
+2.06132441221E+008, +3.81567281402E-002, -1.49310879840E-001
+2.06382541271E+008, +3.65295703823E-002, -1.50266966218E-001
+2.06632641321E+008, +3.45892497284E-002, -1.51122244381E-001
+2.06882741371E+008, +3.28600933223E-002, -1.51819209884E-001
+2.07132841421E+008, +3.09527466035E-002, -1.52621077508E-001
+2.07382941471E+008, +2.92625000162E-002, -1.53456312179E-001
+2.07633041521E+008, +2.74619659955E-002, -1.54230045720E-001
+2.07883141571E+008, +2.55768229867E-002, -1.54936874113E-001
+2.08133241621E+008, +2.38742978306E-002, -1.55505701993E-001
+2.08383341671E+008, +2.20719326889E-002, -1.56258556424E-001
+2.08633441721E+008, +2.03288992240E-002, -1.56874362734E-001
+2.08883541771E+008, +1.83547624608E-002, -1.57464417379E-001
+2.09133641821E+008, +1.65996002411E-002, -1.58155882275E-001
+2.09383741871E+008, +1.48088937760E-002, -1.58815166935E-001
+2.09633841921E+008, +1.29940650027E-002, -1.59352348076E-001
+2.09883941971E+008, +1.11786239141E-002, -1.59872739945E-001
+2.10134042021E+008, +9.39307894178E-003, -1.60431684348E-001
+2.10384142071E+008, +7.70268441768E-003, -1.60924403854E-001
+2.10634242121E+008, +5.74366562775E-003, -1.61451043238E-001
+2.10884342171E+008, +4.07134667055E-003, -1.61985795782E-001
