"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.04591820910E+008, +4.96592135691E+001, -3.00307728161E-003
+1.04841920960E+008, +4.96233574039E+001, +1.18307652958E-002
+1.05092021011E+008, +4.95974324446E+001, +9.76028335882E-004
+1.05342121061E+008, +4.95427967177E+001, +2.39219702860E-004
+1.05592221111E+008, +4.94985188575E+001, +1.22296276800E-002
+1.05842321161E+008, +4.94540829589E+001, -4.24001088920E-004
+1.06092421211E+008, +4.94210817973E+001, +7.56910794792E-003
+1.06342521261E+008, +4.93717025287E+001, +1.49278973009E-002
+1.06592621311E+008, +4.93529035433E+001, +1.96435689705E-002
+1.06842721361E+008, +4.93052499890E+001, +3.33119198690E-002
+1.07092821411E+008, +4.92611314947E+001, +2.83559084850E-002
+1.07342921461E+008, +4.92178291604E+001, +3.99118893674E-002
+1.07593021511E+008, +4.91834322631E+001, +4.75861240882E-002
+1.07843121561E+008, +4.91468646227E+001, +5.33877863559E-002
+1.08093221611E+008, +4.91111276571E+001, +6.19961381169E-002
+1.08343321661E+008, +4.90637526205E+001, +7.62750246872E-002
+1.08593421711E+008, +4.90300298914E+001, +8.44920837530E-002
+1.08843521761E+008, +4.89965748192E+001, +8.96321234803E-002
+1.09093621811E+008, +4.89561062547E+001, +1.02140520133E-001
+1.09343721861E+008, +4.89304028733E+001, +1.21293675901E-001
+1.09593821911E+008, +4.88914555699E+001, +1.52533927359E-001
+1.09843921961E+008, +4.88597962726E+001, +1.57303078508E-001
+1.10094022011E+008, +4.88287521045E+001, +1.75420826250E-001
+1.10344122061E+008, +4.87959218708E+001, +1.84636332229E-001
+1.10594222111E+008, +4.87555737413E+001, +2.03743131724E-001
+1.10844322161E+008, +4.87246841385E+001, +2.11419382660E-001
+1.11094422211E+008, +4.86961865390E+001, +2.43366657997E-001
+1.11344522261E+008, +4.86618074075E+001, +2.52508448251E-001
+1.11594622311E+008, +4.86379002948E+001, +2.63373148955E-001
+1.11844722361E+008, +4.86039440706E+001, +2.83921087877E-001
+1.12094822411E+008, +4.85662105662E+001, +3.05075920594E-001
+1.12344922461E+008, +4.85391929553E+001, +3.33703059715E-001
+1.12595022511E+008, +4.85073561707E+001, +3.39789561339E-001
+1.12845122561E+008, +4.84840727879E+001, +3.68696533980E-001
+1.13095222611E+008, +4.84614513719E+001, +3.84402926962E-001
+1.13345322661E+008, +4.84319432147E+001, +4.16479617304E-001
+1.13595422711E+008, +4.84044789421E+001, +4.36122806147E-001
+1.13845522761E+008, +4.83801610584E+001, +4.51105237773E-001
+1.14095622811E+008, +4.83650020102E+001, +4.73855352376E-001
+1.14345722861E+008, +4.83340993723E+001, +4.93335665563E-001
+1.14595822911E+008, +4.83062228019E+001, +5.15169170887E-001
+1.14845922961E+008, +4.82803847707E+001, +5.25822424483E-001
+1.15096023012E+008, +4.82597664785E+001, +5.51134195846E-001
+1.15346123062E+008, +4.82221352251E+001, +5.72613658730E-001
+1.15596223112E+008, +4.82100297029E+001, +5.83359613432E-001
+1.15846323162E+008, +4.81727833836E+001, +5.99243278695E-001
+1.16096423212E+008, +4.81479077166E+001, +6.18909241511E-001
+1.16346523262E+008, +4.81175872626E+001, +6.37845802708E-001
+1.16596623312E+008, +4.80953099691E+001, +6.57492425570E-001
+1.16846723362E+008, +4.80458679825E+001, +6.72501718619E-001
+1.17096823412E+008, +4.80216181121E+001, +6.93455116847E-001
+1.17346923462E+008, +4.79815660530E+001, +7.24034141123E-001
+1.17597023512E+008, +4.79515532701E+001, +7.50263292944E-001
+1.17847123562E+008, +4.79129448229E+001, +7.74516308875E-001
+1.18097223612E+008, +4.78795540938E+001, +8.03515544193E-001
+1.18347323662E+008, +4.78539254364E+001, +8.48066346461E-001
+1.18597423712E+008, +4.78209882028E+001, +8.63411875739E-001
+1.18847523762E+008, +4.77792995263E+001, +8.95247183838E-001
+1.19097623812E+008, +4.77369336363E+001, +9.24738229610E-001
+1.19347723862E+008, +4.77113806824E+001, +9.62671878566E-001
+1.19597823912E+008, +4.76649623773E+001, +1.00164386441E+000
+1.19847923962E+008, +4.76237537962E+001, +1.04217533681E+000
+1.20098024012E+008, +4.75858938858E+001, +1.08623346933E+000
+1.20348124062E+008, +4.75589684236E+001, +1.13247662920E+000
+1.20598224112E+008, +4.75228154297E+001, +1.18620449408E+000
+1.20848324162E+008, +4.74958706397E+001, +1.23814745417E+000
+1.21098424212E+008, +4.74598554549E+001, +1.28949324243E+000
+1.21348524262E+008, +4.74250114076E+001, +1.33873498024E+000
+1.21598624312E+008, +4.74048262800E+001, +1.40186648824E+000
+1.21848724362E+008, +4.73743604667E+001, +1.46096719554E+000
+1.22098824412E+008, +4.73544718600E+001, +1.51902618583E+000
+1.22348924462E+008, +4.73313622178E+001, +1.58027942275E+000
+1.22599024512E+008, +4.73159848142E+001, +1.64667739614E+000
+1.22849124562E+008, +4.72917290577E+001, +1.70786415566E+000
+1.23099224612E+008, +4.72781932437E+001, +1.78230401749E+000
+1.23349324662E+008, +4.72654159906E+001, +1.84183272560E+000
+1.23599424712E+008, +4.72578492204E+001, +1.91475073143E+000
+1.23849524762E+008, +4.72502546950E+001, +1.97133818992E+000
+1.24099624812E+008, +4.72465335128E+001, +2.04357694099E+000
+1.24349724862E+008, +4.72412828766E+001, +2.10722505098E+000
+1.24599824912E+008, +4.72392569901E+001, +2.17514745462E+000
+1.24849924962E+008, +4.72424360121E+001, +2.24490884713E+000
+1.25100025013E+008, +4.72603880090E+001, +2.31461126340E+000
+1.25350125063E+008, +4.72690635600E+001, +2.38519366307E+000
+1.25600225113E+008, +4.72753991433E+001, +2.44295540108E+000
+1.25850325163E+008, +4.72842351495E+001, +2.50212119362E+000
+1.26100425213E+008, +4.72901680275E+001, +2.56876419072E+000
+1.26350525263E+008, +4.73084539273E+001, +2.62323352008E+000
+1.26600625313E+008, +4.73184993078E+001, +2.68084855474E+000
+1.26850725363E+008, +4.73385263252E+001, +2.73972632629E+000
+1.27100825413E+008, +4.73528075292E+001, +2.79794536994E+000
+1.27350925463E+008, +4.73731526222E+001, +2.86844076522E+000
+1.27601025513E+008, +4.73795697070E+001, +2.92125134065E+000
+1.27851125563E+008, +4.74101802897E+001, +2.98246549193E+000
+1.28101225613E+008, +4.74240602117E+001, +3.03989523925E+000
+1.28351325663E+008, +4.74430528414E+001, +3.10773316038E+000
+1.28601425713E+008, +4.74731544698E+001, +3.15674019518E+000
+1.28851525763E+008, +4.74845515050E+001, +3.21311395781E+000
+1.29101625813E+008, +4.75148630108E+001, +3.26074583885E+000
+1.29351725863E+008, +4.75505001952E+001, +3.31750499954E+000
+1.29601825913E+008, +4.75646678207E+001, +3.37099232301E+000
+1.29851925963E+008, +4.75912048814E+001, +3.42270751417E+000
+1.30102026013E+008, +4.76080520015E+001, +3.47035802654E+000
+1.30352126063E+008, +4.76398153265E+001, +3.52931485447E+000
+1.30602226113E+008, +4.76635477572E+001, +3.57807133731E+000
+1.30852326163E+008, +4.77009273591E+001, +3.63213259419E+000
+1.31102426213E+008, +4.77222545813E+001, +3.67763961680E+000
+1.31352526263E+008, +4.77536995650E+001, +3.73280003099E+000
+1.31602626313E+008, +4.77793095590E+001, +3.78261319367E+000
+1.31852726363E+008, +4.78077068666E+001, +3.82610348075E+000
+1.32102826413E+008, +4.78342611628E+001, +3.88169309297E+000
+1.32352926463E+008, +4.78713565520E+001, +3.92255681486E+000
+1.32603026513E+008, +4.78949341616E+001, +3.98227772271E+000
+1.32853126563E+008, +4.79242474920E+001, +4.03022277722E+000
+1.33103226613E+008, +4.79732251557E+001, +4.07687647101E+000
+1.33353326663E+008, +4.80002665153E+001, +4.12885129746E+000
+1.33603426713E+008, +4.80371906586E+001, +4.17931898176E+000
+1.33853526763E+008, +4.80718167328E+001, +4.22496171102E+000
+1.34103626813E+008, +4.81095013219E+001, +4.27813698417E+000
+1.34353726863E+008, +4.81288268183E+001, +4.32375565771E+000
+1.34603826913E+008, +4.81769752507E+001, +4.36052312737E+000
+1.34853926963E+008, +4.82076347690E+001, +4.41768825413E+000
+1.35104027014E+008, +4.82406000972E+001, +4.45376588738E+000
+1.35354127064E+008, +4.82820216676E+001, +4.51566619124E+000
+1.35604227114E+008, +4.83343487461E+001, +4.56298751742E+000
+1.35854327164E+008, +4.83590066742E+001, +4.61742402677E+000
+1.36104427214E+008, +4.84114999662E+001, +4.65982348949E+000
+1.36354527264E+008, +4.84518079751E+001, +4.71306574213E+000
+1.36604627314E+008, +4.84905688211E+001, +4.76586119206E+000
+1.36854727364E+008, +4.85435600973E+001, +4.80510885516E+000
+1.37104827414E+008, +4.85898683987E+001, +4.84978247146E+000
+1.37354927464E+008, +4.86211978602E+001, +4.90472387087E+000
+1.37605027514E+008, +4.86759671597E+001, +4.94163408211E+000
+1.37855127564E+008, +4.87291783183E+001, +4.98813857708E+000
+1.38105227614E+008, +4.87785834113E+001, +5.03066848854E+000
+1.38355327664E+008, +4.88269439737E+001, +5.08465656003E+000
+1.38605427714E+008, +4.88833962871E+001, +5.11602702100E+000
+1.38855527764E+008, +4.89331082155E+001, +5.16070092633E+000
+1.39105627814E+008, +4.89801200287E+001, +5.20773774353E+000
+1.39355727864E+008, +4.90399945200E+001, +5.24750345158E+000
+1.39605827914E+008, +4.90946992847E+001, +5.28872960227E+000
+1.39855927964E+008, +4.91590902935E+001, +5.32931573046E+000
+1.40106028014E+008, +4.92016487660E+001, +5.36945493105E+000
+1.40356128064E+008, +4.92637253237E+001, +5.40263144981E+000
+1.40606228114E+008, +4.93234079202E+001, +5.43852265474E+000
+1.40856328164E+008, +4.93730064587E+001, +5.47744996489E+000
+1.41106428214E+008, +4.94391278497E+001, +5.51919039319E+000
+1.41356528264E+008, +4.94984998933E+001, +5.55553119341E+000
+1.41606628314E+008, +4.95579495903E+001, +5.58554646873E+000
+1.41856728364E+008, +4.96158596577E+001, +5.62898456559E+000
+1.42106828414E+008, +4.96759947423E+001, +5.67408185756E+000
+1.42356928464E+008, +4.97458729394E+001, +5.69513609184E+000
+1.42607028514E+008, +4.98028619920E+001, +5.72940466344E+000
+1.42857128564E+008, +4.98735228731E+001, +5.76338243422E+000
+1.43107228614E+008, +4.99327227945E+001, +5.79373041304E+000
+1.43357328664E+008, +5.00044131331E+001, +5.83575585208E+000
+1.43607428714E+008, +5.00661469247E+001, +5.86882737509E+000
+1.43857528764E+008, +5.01415849275E+001, +5.90116094678E+000
+1.44107628814E+008, +5.02102817297E+001, +5.91994539179E+000
+1.44357728864E+008, +5.02819327703E+001, +5.95238422985E+000
+1.44607828914E+008, +5.03410947526E+001, +5.98608479115E+000
+1.44857928964E+008, +5.04157471706E+001, +6.01052953918E+000
+1.45108029015E+008, +5.04771023275E+001, +6.03650172955E+000
+1.45358129065E+008, +5.05630651402E+001, +6.05883194077E+000
+1.45608229115E+008, +5.06329498786E+001, +6.08506471659E+000
+1.45858329165E+008, +5.07084491047E+001, +6.10015661441E+000
+1.46108429215E+008, +5.07794949981E+001, +6.12509783294E+000
+1.46358529265E+008, +5.08680019333E+001, +6.14015731144E+000
+1.46608629315E+008, +5.09223434707E+001, +6.16083062730E+000
+1.46858729365E+008, +5.10092543651E+001, +6.19212555170E+000
+1.47108829415E+008, +5.10662343103E+001, +6.20597437483E+000
+1.47358929465E+008, +5.11664225111E+001, +6.20606980513E+000
+1.47609029515E+008, +5.12323278378E+001, +6.22493301476E+000
+1.47859129565E+008, +5.13160567093E+001, +6.24680961803E+000
+1.48109229615E+008, +5.13875010065E+001, +6.26364149166E+000
+1.48359329665E+008, +5.14657369295E+001, +6.26981623106E+000
+1.48609429715E+008, +5.15366027709E+001, +6.29821774465E+000
+1.48859529765E+008, +5.16090401355E+001, +6.28842532757E+000
+1.49109629815E+008, +5.16866332304E+001, +6.31406607586E+000
+1.49359729865E+008, +5.17733931166E+001, +6.31263640274E+000
+1.49609829915E+008, +5.18568612246E+001, +6.33131598187E+000
+1.49859929965E+008, +5.19285244966E+001, +6.33659403082E+000
+1.50110030015E+008, +5.20042669716E+001, +6.34850063858E+000
+1.50360130065E+008, +5.20895714420E+001, +6.35413526803E+000
+1.50610230115E+008, +5.21703661451E+001, +6.35334959598E+000
+1.50860330165E+008, +5.22362311918E+001, +6.35728857198E+000
+1.51110430215E+008, +5.23170382080E+001, +6.35794403637E+000
+1.51360530265E+008, +5.24052786346E+001, +6.36917944562E+000
+1.51610630315E+008, +5.24798527355E+001, +6.36842036606E+000
+1.51860730365E+008, +5.25599591091E+001, +6.38109029319E+000
+1.52110830415E+008, +5.26432602426E+001, +6.38427433093E+000
+1.52360930465E+008, +5.27233356564E+001, +6.38146397980E+000
+1.52611030515E+008, +5.28141126909E+001, +6.38965957821E+000
+1.52861130565E+008, +5.28938301634E+001, +6.39165218194E+000
+1.53111230615E+008, +5.29875275869E+001, +6.38812153094E+000
+1.53361330665E+008, +5.30609827358E+001, +6.38469379655E+000
+1.53611430715E+008, +5.31533967800E+001, +6.38922829700E+000
+1.53861530765E+008, +5.32345087715E+001, +6.38540913625E+000
+1.54111630815E+008, +5.33241477031E+001, +6.36347151504E+000
+1.54361730865E+008, +5.34115956963E+001, +6.36497193893E+000
+1.54611830915E+008, +5.34946920456E+001, +6.35774890139E+000
+1.54861930965E+008, +5.35967268990E+001, +6.34877778922E+000
+1.55112031016E+008, +5.36730679156E+001, +6.34602590200E+000
+1.55362131066E+008, +5.37687291501E+001, +6.32293041412E+000
+1.55612231116E+008, +5.38603143896E+001, +6.32151404296E+000
+1.55862331166E+008, +5.39512383651E+001, +6.30903281683E+000
+1.56112431216E+008, +5.40327801817E+001, +6.29787457620E+000
+1.56362531266E+008, +5.41292534008E+001, +6.28534335455E+000
+1.56612631316E+008, +5.42115955452E+001, +6.27665865717E+000
+1.56862731366E+008, +5.43202854323E+001, +6.25269091501E+000
+1.57112831416E+008, +5.44194659466E+001, +6.23565839123E+000
+1.57362931466E+008, +5.45128011758E+001, +6.21655207878E+000
+1.57613031516E+008, +5.46035535923E+001, +6.18864583643E+000
+1.57863131566E+008, +5.46909892849E+001, +6.16644881025E+000
+1.58113231616E+008, +5.47879769281E+001, +6.14753821369E+000
+1.58363331666E+008, +5.48845247149E+001, +6.12446338776E+000
+1.58613431716E+008, +5.49837296516E+001, +6.09547921607E+000
+1.58863531766E+008, +5.50788307024E+001, +6.05887124266E+000
+1.59113631816E+008, +5.51742181881E+001, +6.03849896793E+000
+1.59363731866E+008, +5.52680194694E+001, +5.99463437252E+000
+1.59613831916E+008, +5.53751750156E+001, +5.96936972650E+000
+1.59863931966E+008, +5.54666535143E+001, +5.93012382562E+000
+1.60114032016E+008, +5.55608934337E+001, +5.88507822310E+000
+1.60364132066E+008, +5.56470582852E+001, +5.84986396258E+000
+1.60614232116E+008, +5.57601355904E+001, +5.81489183215E+000
+1.60864332166E+008, +5.58440205770E+001, +5.76442699283E+000
+1.61114432216E+008, +5.59447623393E+001, +5.73405395502E+000
+1.61364532266E+008, +5.60337196438E+001, +5.68873962502E+000
+1.61614632316E+008, +5.61318529083E+001, +5.63953170129E+000
+1.61864732366E+008, +5.62370320886E+001, +5.59679902350E+000
+1.62114832416E+008, +5.63288063858E+001, +5.53947570184E+000
+1.62364932466E+008, +5.64269671183E+001, +5.49476255688E+000
+1.62615032516E+008, +5.65240169282E+001, +5.44148247321E+000
+1.62865132566E+008, +5.66181047521E+001, +5.38125256634E+000
+1.63115232616E+008, +5.67184211624E+001, +5.33525084063E+000
+1.63365332666E+008, +5.68091416079E+001, +5.26903572394E+000
+1.63615432716E+008, +5.69081838431E+001, +5.22071531549E+000
+1.63865532766E+008, +5.70084026269E+001, +5.16215337187E+000
+1.64115632816E+008, +5.70923786146E+001, +5.09276771191E+000
+1.64365732866E+008, +5.71883484898E+001, +5.03615063492E+000
+1.64615832916E+008, +5.72893485903E+001, +4.96050259102E+000
+1.64865932966E+008, +5.73755952619E+001, +4.88689248359E+000
+1.65116033017E+008, +5.74705870877E+001, +4.82295902902E+000
+1.65366133067E+008, +5.75544407100E+001, +4.74511874093E+000
+1.65616233117E+008, +5.76497459732E+001, +4.66473279686E+000
+1.65866333167E+008, +5.77382435253E+001, +4.59608287519E+000
+1.66116433217E+008, +5.78373403532E+001, +4.51986482879E+000
+1.66366533267E+008, +5.79300707698E+001, +4.42815837053E+000
+1.66616633317E+008, +5.80123030668E+001, +4.35869482306E+000
+1.66866733367E+008, +5.80956708944E+001, +4.26888235932E+000
+1.67116833417E+008, +5.81826439030E+001, +4.19536439411E+000
+1.67366933467E+008, +5.82710680895E+001, +4.10210744662E+000
+1.67617033517E+008, +5.83569323494E+001, +4.01533599401E+000
+1.67867133567E+008, +5.84370137625E+001, +3.93120360316E+000
+1.68117233617E+008, +5.85156558859E+001, +3.83560348186E+000
+1.68367333667E+008, +5.85940419819E+001, +3.74576043648E+000
+1.68617433717E+008, +5.86749922367E+001, +3.64503131641E+000
+1.68867533767E+008, +5.87452475369E+001, +3.55404503956E+000
+1.69117633817E+008, +5.88192969529E+001, +3.46405016880E+000
+1.69367733867E+008, +5.89098589861E+001, +3.36659522128E+000
+1.69617833917E+008, +5.89911119327E+001, +3.27073832545E+000
+1.69867933967E+008, +5.90537451155E+001, +3.17564864962E+000
+1.70118034017E+008, +5.91350443176E+001, +3.07370543920E+000
+1.70368134067E+008, +5.92132305568E+001, +2.96187498498E+000
+1.70618234117E+008, +5.92779687883E+001, +2.87001305180E+000
+1.70868334167E+008, +5.93464542615E+001, +2.75247472319E+000
+1.71118434217E+008, +5.94255787883E+001, +2.64949267262E+000
+1.71368534267E+008, +5.94877102485E+001, +2.54744901785E+000
+1.71618634317E+008, +5.95533843443E+001, +2.41752855075E+000
+1.71868734367E+008, +5.96176069065E+001, +2.30581562953E+000
+1.72118834417E+008, +5.96825124669E+001, +2.20311603343E+000
+1.72368934467E+008, +5.97415739155E+001, +2.07826929867E+000
+1.72619034517E+008, +5.98050877167E+001, +1.96404493481E+000
+1.72869134567E+008, +5.98690724197E+001, +1.85741587594E+000
+1.73119234617E+008, +5.99186259807E+001, +1.73481499502E+000
+1.73369334667E+008, +5.99847474188E+001, +1.62164249845E+000
+1.73619434717E+008, +6.00401671240E+001, +1.49397377163E+000
+1.73869534767E+008, +6.00815080835E+001, +1.36927913887E+000
+1.74119634817E+008, +6.01200964598E+001, +1.24251972591E+000
+1.74369734867E+008, +6.01831888370E+001, +1.12186252000E+000
+1.74619834917E+008, +6.02216402691E+001, +1.00519954011E+000
+1.74869934967E+008, +6.02766727286E+001, +8.73815791128E-001
+1.75120035018E+008, +6.03134846111E+001, +7.49822980512E-001
+1.75370135068E+008, +6.03481581660E+001, +6.24834527007E-001
+1.75620235118E+008, +6.03862821706E+001, +5.05598268468E-001
+1.75870335168E+008, +6.04427376770E+001, +3.81470468436E-001
+1.76120435218E+008, +6.04714673167E+001, +2.37725177085E-001
+1.76370535268E+008, +6.05055623206E+001, +1.13861180301E-001
+1.76620635318E+008, +6.05529266370E+001, -1.82009296792E-002
+1.76870735368E+008, +6.05782486307E+001, -1.52082064090E-001
+1.77120835418E+008, +6.06097198429E+001, -2.73596395773E-001
+1.77370935468E+008, +6.06517207977E+001, -4.13029840810E-001
+1.77621035518E+008, +6.06779819789E+001, -5.56191504497E-001
+1.77871135568E+008, +6.07004048177E+001, -6.87785897621E-001
+1.78121235618E+008, +6.07249230969E+001, -8.09333257693E-001
+1.78371335668E+008, +6.07403202519E+001, -9.60216123730E-001
+1.78621435718E+008, +6.07837541903E+001, -1.08941830323E+000
+1.78871535768E+008, +6.07965245792E+001, -1.22651611156E+000
+1.79121635818E+008, +6.08184736581E+001, -1.36377109478E+000
+1.79371735868E+008, +6.08317372700E+001, -1.50344204207E+000
+1.79621835918E+008, +6.08600110010E+001, -1.64675353468E+000
+1.79871935968E+008, +6.08823886350E+001, -1.79628932102E+000
+1.80122036018E+008, +6.08723625652E+001, -1.93271040562E+000
+1.80372136068E+008, +6.09019136753E+001, -2.08092837198E+000
+1.80622236118E+008, +6.09090950427E+001, -2.22613236316E+000
+1.80872336168E+008, +6.09150052142E+001, -2.35830275979E+000
+1.81122436218E+008, +6.09183738161E+001, -2.49282896580E+000
+1.81372536268E+008, +6.09238320499E+001, -2.64546118044E+000
+1.81622636318E+008, +6.09276373294E+001, -2.81477522482E+000
+1.81872736368E+008, +6.09488078106E+001, -2.95188261769E+000
+1.82122836418E+008, +6.09337331985E+001, -3.09479534256E+000
+1.82372936468E+008, +6.09361739743E+001, -3.25557980089E+000
+1.82623036518E+008, +6.09255697183E+001, -3.40048729315E+000
+1.82873136568E+008, +6.09076438577E+001, -3.55392407608E+000
+1.83123236618E+008, +6.08890275342E+001, -3.70723181261E+000
+1.83373336668E+008, +6.08846557319E+001, -3.84391337270E+000
+1.83623436718E+008, +6.08668374140E+001, -3.99854681315E+000
+1.83873536768E+008, +6.08454827992E+001, -4.15824448464E+000
+1.84123636818E+008, +6.08147552794E+001, -4.32591129253E+000
+1.84373736868E+008, +6.07929363427E+001, -4.46500777861E+000
+1.84623836918E+008, +6.07683869863E+001, -4.63105413081E+000
+1.84873936968E+008, +6.07406967225E+001, -4.77748434901E+000
+1.85124037019E+008, +6.07201914892E+001, -4.91444460839E+000
+1.85374137069E+008, +6.06891405353E+001, -5.06845272520E+000
+1.85624237119E+008, +6.06464525402E+001, -5.23397121472E+000
+1.85874337169E+008, +6.06138770889E+001, -5.38875081652E+000
+1.86124437219E+008, +6.05813840092E+001, -5.53433159866E+000
+1.86374537269E+008, +6.05319317777E+001, -5.67999074784E+000
+1.86624637319E+008, +6.04839770891E+001, -5.83747560246E+000
+1.86874737369E+008, +6.04374790701E+001, -6.00842212624E+000
+1.87124837419E+008, +6.03849033398E+001, -6.15453534622E+000
+1.87374937469E+008, +6.03306281825E+001, -6.30244217478E+000
+1.87625037519E+008, +6.02831964477E+001, -6.46209380900E+000
+1.87875137569E+008, +6.02283313188E+001, -6.60191318417E+000
+1.88125237619E+008, +6.01720748918E+001, -6.75104224693E+000
+1.88375337669E+008, +6.01065707712E+001, -6.91284735402E+000
+1.88625437719E+008, +6.00311926145E+001, -7.05722213173E+000
+1.88875537769E+008, +5.99820450049E+001, -7.21317976363E+000
+1.89125637819E+008, +5.99033198576E+001, -7.34039336776E+000
+1.89375737869E+008, +5.98319335058E+001, -7.50171773506E+000
+1.89625837919E+008, +5.97730290970E+001, -7.65472304016E+000
+1.89875937969E+008, +5.96835464720E+001, -7.79410250754E+000
+1.90126038019E+008, +5.96000993193E+001, -7.92493259434E+000
+1.90376138069E+008, +5.95213150863E+001, -8.06857992860E+000
+1.90626238119E+008, +5.94414805039E+001, -8.21685560238E+000
+1.90876338169E+008, +5.93531180630E+001, -8.35686324515E+000
+1.91126438219E+008, +5.92878490016E+001, -8.49230359550E+000
+1.91376538269E+008, +5.91894266702E+001, -8.63266434810E+000
+1.91626638319E+008, +5.90876280332E+001, -8.76829903739E+000
+1.91876738369E+008, +5.90044305195E+001, -8.91803977132E+000
+1.92126838419E+008, +5.89172193359E+001, -9.06297705678E+000
+1.92376938469E+008, +5.88166248910E+001, -9.18564027279E+000
+1.92627038519E+008, +5.87159717662E+001, -9.32022651394E+000
+1.92877138569E+008, +5.86186004312E+001, -9.45951268791E+000
+1.93127238619E+008, +5.85113754112E+001, -9.59565932884E+000
+1.93377338669E+008, +5.84140414639E+001, -9.75240259184E+000
+1.93627438719E+008, +5.83196966176E+001, -9.82954701270E+000
+1.93877538769E+008, +5.82016258162E+001, -9.98485781673E+000
+1.94127638819E+008, +5.80760337074E+001, -1.01109461054E+001
+1.94377738869E+008, +5.79690608715E+001, -1.02409614609E+001
+1.94627838919E+008, +5.78481077024E+001, -1.03746996432E+001
+1.94877938969E+008, +5.77715977877E+001, -1.04707385060E+001
+1.95128039020E+008, +5.76217593203E+001, -1.06147811771E+001
+1.95378139070E+008, +5.74929666153E+001, -1.07466426228E+001
+1.95628239120E+008, +5.73858442925E+001, -1.08518939111E+001
+1.95878339170E+008, +5.72677210550E+001, -1.09716403926E+001
+1.96128439220E+008, +5.71173380282E+001, -1.10809546724E+001
+1.96378539270E+008, +5.70098392233E+001, -1.11968623122E+001
+1.96628639320E+008, +5.68736468987E+001, -1.13238047267E+001
+1.96878739370E+008, +5.67520569553E+001, -1.14221818528E+001
+1.97128839420E+008, +5.66093417697E+001, -1.15336268462E+001
+1.97378939470E+008, +5.64762335047E+001, -1.16443490070E+001
+1.97629039520E+008, +5.63464018566E+001, -1.17711046772E+001
+1.97879139570E+008, +5.62152102404E+001, -1.18487522404E+001
+1.98129239620E+008, +5.60546100242E+001, -1.19697841009E+001
+1.98379339670E+008, +5.59202055636E+001, -1.20745153357E+001
+1.98629439720E+008, +5.57885440103E+001, -1.21924959936E+001
+1.98879539770E+008, +5.56383081474E+001, -1.22569958300E+001
+1.99129639820E+008, +5.54990665643E+001, -1.23923168268E+001
+1.99379739870E+008, +5.53592203489E+001, -1.24754722508E+001
+1.99629839920E+008, +5.52139540644E+001, -1.25718425921E+001
+1.99879939970E+008, +5.50671925016E+001, -1.26579217003E+001
+2.00130040020E+008, +5.48954034901E+001, -1.27863712341E+001
+2.00380140070E+008, +5.47491101447E+001, -1.28747368318E+001
+2.00630240120E+008, +5.45951740963E+001, -1.29555798492E+001
+2.00880340170E+008, +5.44237062013E+001, -1.30455074200E+001
+2.01130440220E+008, +5.42815525502E+001, -1.31690100874E+001
+2.01380540270E+008, +5.41068042966E+001, -1.32394000115E+001
+2.01630640320E+008, +5.39297169663E+001, -1.33309601144E+001
+2.01880740370E+008, +5.37612727255E+001, -1.34028757041E+001
+2.02130840420E+008, +5.35853227169E+001, -1.34890147358E+001
+2.02380940470E+008, +5.34199868364E+001, -1.35630775924E+001
+2.02631040520E+008, +5.32310894425E+001, -1.36408493488E+001
+2.02881140570E+008, +5.30527479180E+001, -1.37087992099E+001
+2.03131240620E+008, +5.28590678701E+001, -1.37751932876E+001
+2.03381340670E+008, +5.26689850224E+001, -1.38421598801E+001
+2.03631440720E+008, +5.24817032904E+001, -1.38783242900E+001
+2.03881540770E+008, +5.22993166798E+001, -1.39403045471E+001
+2.04131640820E+008, +5.21082248909E+001, -1.39898506538E+001
+2.04381740870E+008, +5.19139534989E+001, -1.40349404306E+001
+2.04631840920E+008, +5.17275434940E+001, -1.40727151436E+001
+2.04881940970E+008, +5.15356873605E+001, -1.41015257974E+001
+2.05132041021E+008, +5.13447901508E+001, -1.41314730973E+001
+2.05382141071E+008, +5.11564563484E+001, -1.41702871851E+001
+2.05632241121E+008, +5.09718940224E+001, -1.41914834572E+001
+2.05882341171E+008, +5.07743703406E+001, -1.42087898245E+001
+2.06132441221E+008, +5.05930933868E+001, -1.42381332740E+001
+2.06382541271E+008, +5.04049713538E+001, -1.42454947426E+001
+2.06632641321E+008, +5.02241952583E+001, -1.42530272709E+001
+2.06882741371E+008, +5.00442753763E+001, -1.42437242878E+001
+2.07132841421E+008, +4.98637979698E+001, -1.42623090296E+001
+2.07382941471E+008, +4.96816229766E+001, -1.42681791814E+001
+2.07633041521E+008, +4.95025378708E+001, -1.42630896448E+001
+2.07883141571E+008, +4.93183272767E+001, -1.42527434828E+001
+2.08133241621E+008, +4.91371510335E+001, -1.42561571943E+001
+2.08383341671E+008, +4.89763603527E+001, -1.42458643695E+001
+2.08633441721E+008, +4.87930961025E+001, -1.42448368246E+001
+2.08883541771E+008, +4.86322986781E+001, -1.42316494971E+001
+2.09133641821E+008, +4.84722218402E+001, -1.42104834074E+001
+2.09383741871E+008, +4.83028088078E+001, -1.41929307479E+001
+2.09633841921E+008, +4.81326031099E+001, -1.41774633267E+001
+2.09883941971E+008, +4.79623549782E+001, -1.41713699391E+001
+2.10134042021E+008, +4.78088326875E+001, -1.41553043276E+001
